Eleclectrode_Positions_2.0
Electrode#	Time	X	Y	Z
4	1046	14.5553	53.528	109.201	
4	1063	14.5768	53.4985	109.223	
4	1079	14.6079	53.479	109.235	
4	1096	14.6292	53.4462	109.248	
4	1113	14.6478	53.4127	109.24	
4	1129	14.6642	53.3915	109.24	
4	1146	14.6859	53.3677	109.238	
4	1163	14.7138	53.3326	109.234	
4	1179	14.7398	53.3123	109.227	
4	1196	14.7551	53.2847	109.23	
4	1213	14.7832	53.2585	109.221	
4	1229	14.8018	53.2344	109.214	
4	1246	14.832	53.2194	109.215	
4	1263	14.8465	53.1991	109.21	
4	1279	14.8623	53.1786	109.207	
4	1296	14.8802	53.1559	109.207	
4	1313	14.9074	53.1327	109.21	
4	1329	14.9237	53.1111	109.211	
4	1346	14.9364	53.0951	109.205	
4	1363	14.9445	53.0745	109.212	
4	1379	14.9755	53.0543	109.21	
4	1396	14.9826	53.0317	109.204	
4	1413	15.0084	53.0072	109.214	
4	1429	15.0371	52.9845	109.21	
4	1446	15.0543	52.9646	109.203	
4	1463	15.0764	52.9454	109.203	
4	1479	15.099	52.9244	109.193	
4	1496	15.1225	52.8956	109.184	
4	1513	15.1436	52.8869	109.183	
4	1529	15.1601	52.8656	109.187	
4	1546	15.2	52.8383	109.187	
4	1563	15.216	52.8136	109.188	
4	1579	15.2567	52.7924	109.207	
4	1596	15.2846	52.7673	109.211	
4	1613	15.3037	52.7524	109.22	
4	1629	15.3254	52.7299	109.233	
4	1646	15.3572	52.71	109.246	
4	1663	15.3861	52.6868	109.268	
4	1679	15.4032	52.6726	109.283	
4	1696	15.4341	52.6491	109.284	
4	1713	15.4398	52.6176	109.269	
4	1729	15.4549	52.6004	109.273	
4	1746	15.4692	52.5831	109.256	
4	1763	15.4912	52.5527	109.259	
4	1779	15.5146	52.5354	109.248	
4	1796	15.5328	52.5179	109.233	
4	1813	15.549	52.4984	109.226	
4	1829	15.5726	52.473	109.211	
4	1846	15.5881	52.4595	109.205	
4	1863	15.597	52.4454	109.203	
4	1879	15.6141	52.4227	109.191	
4	1896	15.6312	52.3958	109.181	
4	1913	15.6493	52.3816	109.189	
4	1929	15.6581	52.3626	109.186	
4	1946	15.6773	52.3357	109.175	
4	1963	15.6769	52.3176	109.165	
4	1979	15.6853	52.2988	109.16	
4	1996	15.7061	52.2685	109.158	
4	2013	15.7298	52.2347	109.146	
4	2029	15.7443	52.2063	109.144	
4	2046	15.7601	52.1893	109.134	
4	2063	15.7799	52.1654	109.122	
4	2079	15.8031	52.1358	109.104	
4	2096	15.816	52.1163	109.088	
4	2113	15.829	52.0905	109.076	
4	2129	15.8534	52.0538	109.073	
4	2146	15.8811	52.0293	109.073	
4	2163	15.9012	52.0108	109.069	
4	2179	15.9214	51.981	109.073	
4	2196	15.9308	51.9558	109.073	
4	2213	15.9654	51.9414	109.076	
4	2229	15.9822	51.9258	109.085	
4	2246	16.001	51.89	109.086	
4	2263	16.013	51.8746	109.096	
4	2279	16.0319	51.858	109.107	
4	2296	16.04	51.8389	109.107	
4	2313	16.0462	51.8323	109.092	
4	2329	16.0457	51.8219	109.082	
4	2346	16.0561	51.8062	109.074	
4	2363	16.0635	51.7974	109.05	
4	2379	16.0701	51.7932	109.044	
4	2396	16.0751	51.7835	109.034	
4	2413	16.0833	51.7823	109.011	
4	2429	16.0839	51.7872	109.006	
4	2446	16.0686	51.7935	108.989	
4	2463	16.0737	51.7934	108.984	
4	2479	16.0673	51.7979	108.97	
4	2496	16.0611	51.8136	108.967	
5	-4	17.4656	77.7227	104.248	
5	13	17.4657	77.7223	104.228	
5	29	17.499	77.6915	104.164	
5	46	17.4844	77.7057	104.167	
5	63	17.4402	77.7332	104.2	
