Eleclectrode_Positions_2.0
Electrode#	Time	X	Y	Z
7	1429	8.72446	36.4997	112.875	
7	1446	8.7096	36.5177	112.893	
7	1463	8.71343	36.5137	112.952	
7	1479	8.74258	36.466	112.895	
7	2329	9.21984	34.6484	113.704	
7	2346	9.22577	34.614	113.668	
7	2363	9.24352	34.5703	113.718	
7	2379	9.25529	34.4961	113.683	
7	2396	9.22925	34.4496	113.709	
7	2413	9.19925	34.4116	113.701	
7	2429	9.24574	34.3264	113.703	
7	2446	9.19401	34.2455	113.681	
7	2463	9.21393	34.2142	113.734	
7	2479	9.24056	34.1379	113.715	
7	2496	9.28981	34.051	113.679	
8	-4	6.35872	35.9221	113.203	
8	13	6.3608	35.8966	113.226	
8	29	6.37741	35.8567	113.187	
8	46	6.37583	35.8926	113.295	
8	63	6.40431	35.8924	113.254	
8	79	6.40069	35.8342	113.202	
8	96	6.44788	35.8335	113.153	
8	113	6.43533	35.8728	113.246	
8	129	6.39832	35.8656	113.232	
